src_ip,dst_ip,sport,dsport,proto,duration,bytes,packets,src_bytes,dst_bytes,src_pkts,dst_pkts,label,type
192.168.208.8,10.0.46.136,11185,3389,6,6.259670549661217,17265,51,1998,322,38,35,0,normal
192.168.190.175,10.0.119.165,24605,443,6,10.224065775146514,337,32,141,17419,27,21,0,normal
192.168.17.17,10.0.19.191,33301,80,6,1.008125890186499,505,42,1006,382,25,14,0,normal
192.168.246.90,10.0.220.174,22424,22,6,5.798381763500484,229,63,527,623,32,31,0,normal
192.168.141.145,10.0.233.94,12443,445,17,2.173662312946866,7062,47,356,77,29,24,0,normal
192.168.166.81,10.0.199.251,41589,443,6,19.693675154485582,3627,42,18226,5770,20,24,0,normal
192.168.240.78,10.0.250.26,20307,22,17,268.31755751501265,44364,53,29044,26507,22,26,1,mitm
192.168.173.6,10.0.232.46,1958,3389,17,0.03609475020108657,9800,57,605,12,27,30,0,normal
192.168.163.110,10.0.118.252,35778,22,6,3.6246339672893164,222,19,8060,24227,23,25,1,password
192.168.14.239,10.0.46.203,22404,80,1,0.816896993717191,1183,44,46,4799,28,20,0,normal
192.168.72.189,10.0.14.85,15040,80,17,0.01,43,1880,103,13916,35,22,1,dos
192.168.143.54,10.0.63.72,56718,443,6,5.991100778711061,5360,55,970,2314,28,26,0,normal
192.168.253.27,10.0.3.28,39257,8080,6,6.5886811941045575,79696,59,129,3644,25,29,1,ransomware
192.168.13.241,10.0.125.157,63682,3389,6,3.087407233532304,3872,61,2324,2131,24,28,0,normal
192.168.159.245,10.0.87.146,23719,22,6,5.648742906356993,4457,57,1948,148,26,22,0,normal
192.168.248.163,10.0.163.77,25976,8080,6,3.863544042531746,2879,52,997,860,21,24,0,normal
192.168.60.6,10.0.76.175,61928,3389,6,4.96857435536428,6073,35,124792,411,27,30,0,normal
192.168.197.214,10.0.114.133,43758,443,6,4.540422144223875,2180,45,2289,9621,31,13,0,normal
192.168.58.49,10.0.231.75,16745,80,6,5.480418901041908,542,64,3470,639,23,23,1,injection
192.168.151.217,10.0.250.59,2529,80,6,1.1134098435066033,635,42,2896,2913,21,26,0,normal
192.168.162.26,10.0.203.59,6387,22,6,1.564702795844386,690,51,180,124,16,19,0,normal
192.168.47.5,10.0.239.234,49732,22,6,2.8987634648370504,224,50,54203,43730,21,27,0,normal
192.168.218.20,10.0.47.95,44638,80,6,2.954108414338932,141824,2216,66,1848,27,33,1,ddos
192.168.134.198,10.0.223.141,2034,8080,6,7.445218368841409,326,56,1939,73,24,25,1,backdoor
192.168.59.192,10.0.78.113,48716,80,17,2.2895347240599753,54451,47,4859,8271,29,32,0,normal
192.168.242.146,10.0.109.106,47274,22,6,0.8867008589522138,1259,49,7842,1811,21,19,0,normal
192.168.132.17,10.0.89.33,20885,443,6,1.4481930627505768,58,39,588,5336,20,15,0,normal
192.168.249.14,10.0.97.190,25149,8080,6,1.2086606570195693,307,47,4851,596184,25,21,1,backdoor
192.168.206.13,10.0.79.16,59598,445,6,6.577502587898019,3905,56,134,10844,26,29,0,normal
192.168.135.128,10.0.44.186,10393,3389,6,3.1775963006893697,10989,58,30972,9779,28,29,0,normal
192.168.44.119,10.0.120.230,4881,80,6,6.165818686366984,1883,50,791,538,29,21,1,injection
192.168.143.19,10.0.134.108,27695,443,17,2.6911526630141767,575,53,406,1359,29,24,0,normal
192.168.63.235,10.0.217.143,10888,445,17,11.024370918237562,951,61,306,537,23,26,0,normal
192.168.239.236,10.0.4.56,33514,8080,6,20.528132135855873,752,47,1987,79,19,28,0,normal
192.168.163.81,10.0.64.196,11144,80,17,5.540927460058553,522,55,46,464,32,23,1,injection
192.168.163.147,10.0.222.162,21247,22,6,9.968615432762569,3761,45,6435,10619,21,17,0,normal
192.168.148.100,10.0.219.95,33174,443,17,3.545704679291977,1218,52,332,2354,16,28,0,normal
192.168.163.160,10.0.56.32,45162,445,6,13.637758655737539,797,59,14896,106,22,27,0,normal
192.168.122.176,10.0.236.231,54444,8080,6,8.906664645224378,1047,53,91,883,24,24,0,normal
192.168.44.104,10.0.116.9,3577,3389,6,24.005056669584448,94786,52,1428,227,26,27,1,ransomware
192.168.152.61,10.0.191.105,16513,445,6,4.878793786352936,43549,49,3320,2786,30,21,0,normal
192.168.125.145,10.0.200.78,60813,445,17,7.552642458111322,4329,50,4123,279,26,21,0,normal
192.168.71.107,10.0.161.87,5413,80,6,3.9139169787066477,505,46,390,361,33,38,1,injection
192.168.50.65,10.0.21.55,50727,80,6,1.4995837543004755,64,1,92,83,22,30,1,scanning
192.168.99.32,10.0.76.185,22974,443,6,2.1906272728235314,89660,38,439,30615,27,19,0,normal
192.168.164.141,10.0.130.141,12113,8080,6,11.221836342728626,64,1,11308,987,22,25,1,scanning
192.168.198.58,10.0.126.251,43023,443,6,0.28786986520921104,21108,71,72009,874,21,21,0,normal
192.168.128.142,10.0.132.84,55934,3389,1,4.476070636991568,13290,61,42,2137,29,26,0,normal
192.168.165.112,10.0.178.115,59252,8080,17,2.329930810456778,2697,51,250,2472,28,24,0,normal
192.168.207.239,10.0.48.123,63836,22,6,2.4444444973383925,64,1,34,278,22,25,1,scanning
192.168.254.68,10.0.78.30,4075,22,6,10.795507224425014,158,50,366,1759,28,26,1,backdoor
192.168.40.187,10.0.29.136,39114,8080,6,9.614663920251209,66295,54,306,1318,27,25,0,normal
192.168.208.220,10.0.140.41,29829,443,17,4.567004252688682,13151,49,100,8461,24,30,0,normal
192.168.144.190,10.0.230.26,30466,443,17,0.01,7877,1836,30516,4932,15,24,1,dos
192.168.132.173,10.0.50.2,45581,22,6,3.2261331258773085,655,41,10869,1076,24,24,0,normal
192.168.90.28,10.0.55.104,3579,22,17,2.6237218228207,19185,52,1784,1150,23,26,0,normal
192.168.96.237,10.0.184.14,51265,3389,6,2.181823319380068,64,1,879,717,21,34,1,scanning
192.168.194.31,10.0.134.234,13791,8080,6,0.5423020131628037,728,44,6535,1363,28,32,0,normal
192.168.3.246,10.0.128.104,63326,443,17,3.9166056210551057,774,54,147,1027,26,33,0,normal
192.168.136.24,10.0.254.95,1482,3389,6,1.7964725591669488,377,52,1766,1506,23,17,1,backdoor
192.168.15.171,10.0.81.217,49493,443,6,5.405943959940581,8919,55,326,58,34,20,0,normal
192.168.159.201,10.0.61.224,17090,22,6,1.9224624145851017,2449,43,119013,304,24,32,0,normal
192.168.231.45,10.0.12.241,5745,8080,6,2.8208111015012016,207932,52,72,19408,28,29,0,normal
192.168.194.8,10.0.13.147,13470,80,6,0.2689049527725741,138,55,636,293,22,24,0,normal
192.168.71.248,10.0.172.240,7328,8080,17,24.489705862114665,522,40,82,830,18,21,0,normal
192.168.108.115,10.0.89.95,47357,445,6,3.542424859840243,3053,58,4935,1672,22,15,0,normal
192.168.103.234,10.0.59.37,43991,80,17,0.01,11271,1563,4913,777,27,25,1,dos
192.168.125.57,10.0.25.16,35712,3389,6,3.8960385988172277,10295,55,271,354,20,28,0,normal
192.168.208.227,10.0.249.166,14251,80,6,10.214738072061525,3529,54,91,6914,15,20,0,normal
192.168.30.202,10.0.171.241,41486,80,1,7.404171142311738,6031,45,506,137,38,20,0,normal
192.168.230.146,10.0.250.87,55844,3389,6,6.034998305349394,3777,50,271,17,28,26,0,normal
192.168.114.197,10.0.142.134,7322,8080,6,0.7510029437586336,24312,50,1246,14435,16,32,0,normal
192.168.117.221,10.0.217.23,40421,3389,6,5.360880311925755,979,60,27988,83,25,27,0,normal
192.168.167.60,10.0.126.60,46511,445,6,7.268550484959173,1229,57,4116,4667,23,33,0,normal
192.168.98.171,10.0.235.140,38938,22,6,4.248058422337709,11835,44,5005,505,26,27,0,normal
192.168.126.173,10.0.141.100,51179,22,17,11.162917196777816,69194,59,1087,22126,29,37,0,normal
192.168.151.197,10.0.103.226,53259,80,1,1.6216596192281494,838,47,216885,667,29,26,0,normal
192.168.94.134,10.0.134.63,11330,3389,6,1.3863140415824928,64,1,1384,371,26,19,1,scanning
192.168.184.122,10.0.38.128,3613,3389,17,10.184583195452209,1398,47,4680,6471,28,23,0,normal
192.168.253.238,10.0.50.254,60511,3389,17,4.909458993119859,9041,51,9870,13089,22,13,0,normal
192.168.108.4,10.0.180.40,38102,80,17,0.007241343780455745,1672,59,990,27980,26,25,1,injection
192.168.93.151,10.0.8.189,36033,445,6,2.17806054727233,1493,53,1660,7,19,31,0,normal
192.168.6.32,10.0.8.104,55942,8080,6,9.754572754573612,945,60,350,20,21,25,0,normal
192.168.106.146,10.0.225.34,14625,443,6,0.13849814283730225,1503,57,1136,124,26,23,0,normal
192.168.15.168,10.0.236.207,8735,443,6,0.016266071146187056,18,57,20473,117,30,25,0,normal
192.168.122.96,10.0.228.188,22388,443,6,1.6512730645106213,94870,53,11246,408,24,27,1,ransomware
192.168.201.229,10.0.57.227,60454,8080,6,12.267042065345812,20,49,4337,1213,34,24,0,normal
192.168.202.212,10.0.174.22,64351,22,6,11.587355787058542,7726,16,6772,1608,23,21,1,password
192.168.6.112,10.0.87.40,34730,443,6,3.656966080664584,224,41,1017,3319,24,25,0,normal
192.168.120.123,10.0.173.183,30634,3389,6,4.028633689430748,64,1,7305,271,17,28,1,scanning
192.168.191.67,10.0.179.86,38093,80,6,2.017395492536057,3928,48,808,915,25,21,0,normal
192.168.106.139,10.0.133.95,4994,443,17,1.3968281640229783,11878,54,41,967,36,30,0,normal
192.168.43.145,10.0.13.28,63405,80,6,8.442996927456255,64,1,42825,1134,24,25,1,scanning
192.168.96.132,10.0.250.84,5023,8080,17,0.01,325,1434,728,398,18,23,1,dos
192.168.191.196,10.0.225.208,22058,22,1,3.3408522697531726,223,43,9032,1678,30,21,0,normal
192.168.81.41,10.0.62.93,56803,445,17,5.031039717625532,91712,1433,530,137,28,26,1,ddos
192.168.211.133,10.0.87.24,37200,8080,17,0.5472905543477777,12962,56,5,34238,23,29,1,ransomware
192.168.160.214,10.0.98.7,47599,8080,17,3.6657547940558404,39238,48,948,189,22,21,0,normal
192.168.248.198,10.0.166.37,42754,8080,6,4.308081095229433,296,46,27,2418,30,18,0,normal
192.168.35.22,10.0.253.68,17656,443,1,6.783601299974249,8809,56,4967,573,19,24,0,normal
192.168.193.212,10.0.226.170,14409,80,17,1.3383257663895975,65470,48,693,410,22,19,0,normal
192.168.150.112,10.0.86.133,58740,445,17,1.7359397497898623,3420,51,12553,53,26,20,0,normal
192.168.247.11,10.0.192.178,6974,443,6,0.01,83,571,1748,371,19,22,1,dos
192.168.205.251,10.0.234.87,36718,22,6,20.410028000902184,6635,40,139,675,29,20,0,normal
192.168.234.3,10.0.246.252,8999,445,6,1.2262632227740324,1821,43,4186,344,30,17,0,normal
192.168.137.60,10.0.15.223,54033,8080,6,21.309259728185364,2742,59,48,4229,32,27,0,normal
192.168.76.87,10.0.123.201,22338,22,17,6.264809269812279,71117,14,593,31039,23,26,1,password
192.168.14.225,10.0.107.250,24422,22,6,8.745858777883397,29077,44,26,951,16,21,1,ransomware
192.168.18.113,10.0.181.153,26301,80,6,0.4695827321128948,8323,45,2208,3051,27,18,0,normal
192.168.251.233,10.0.89.125,27785,22,6,1.7863769596479904,793,48,1798,13073,30,34,0,normal
192.168.73.23,10.0.113.213,65459,443,6,0.2973504283950655,1700,50,1411,129,25,26,0,normal
192.168.202.83,10.0.137.247,64968,3389,6,2.322470135111187,28180,57,168,38018,22,32,0,normal
192.168.125.175,10.0.240.166,32557,443,6,19.893394812439162,3915,42,16396,78,28,18,0,normal
192.168.69.47,10.0.150.107,7990,445,6,0.5561835234811162,5275,57,6750,1093,22,21,0,normal
192.168.116.215,10.0.87.177,42925,8080,6,4.131939161510752,22075,50,1751,4223,20,20,0,normal
192.168.30.25,10.0.68.221,62282,8080,6,0.030445619790667903,77683,49,343,24127,30,24,0,normal
192.168.156.226,10.0.15.65,7611,22,17,6.2358425144788034,295,60,544,1074,31,30,0,normal
192.168.237.248,10.0.54.158,23904,8080,17,1.098202797128995,1115,45,1063,1348,21,22,0,normal
192.168.112.239,10.0.93.20,6115,22,17,0.6939231889318913,55058,17,121,28583,17,26,1,password
192.168.25.74,10.0.33.233,42777,445,6,2.0550357758068833,160330,42,6040,54,27,31,0,normal
192.168.206.234,10.0.236.100,32154,80,6,7.371133674607787,1765,54,13611,146,22,32,0,normal
192.168.249.238,10.0.252.214,18085,80,6,0.5636775896705732,5129,54,33461,94,23,31,0,normal
192.168.58.94,10.0.77.135,23317,443,1,1.305778448133375,6017,49,551,125,31,30,0,normal
192.168.119.127,10.0.136.156,2585,443,17,0.04250224137280754,4762,54,17232,172,24,32,0,normal
192.168.169.25,10.0.173.107,54229,80,6,17.275343037510144,4891,57,19493,12907,21,28,0,normal
192.168.78.99,10.0.201.217,42436,22,17,4.484225154932158,45693,57,309,22935,18,29,0,normal
192.168.116.48,10.0.120.208,60834,80,6,6.363036492772364,81,47,147,2347,33,28,0,normal
192.168.226.10,10.0.74.11,48577,443,6,5.268909357740004,803,53,9635,7792,24,20,0,normal
192.168.99.203,10.0.31.12,65506,3389,6,0.779554400429069,10694,57,366,5624,19,30,0,normal
192.168.11.85,10.0.124.223,4680,8080,6,4.518599620452568,1104,53,252,1100,23,22,0,normal
192.168.149.214,10.0.78.179,22642,445,6,0.7044525669218373,5286,50,5612,6998,19,29,0,normal
192.168.173.135,10.0.172.96,21554,3389,17,49.61118606997786,26190,53,68,4986,24,24,1,mitm
192.168.247.209,10.0.50.117,22896,3389,6,4.207808305200796,73149,60,449,3995,29,26,0,normal
192.168.192.126,10.0.17.163,58257,8080,6,4.092204286656697,5192,46,26,1311,25,26,0,normal
192.168.64.2,10.0.129.157,29354,80,17,0.633905002135095,58630,64,204,1595,20,18,0,normal
192.168.76.121,10.0.179.64,17163,22,6,0.17521430488229617,3958,42,294,781,27,32,0,normal
192.168.42.210,10.0.253.132,64002,3389,6,8.003241122694046,306432,4788,244,32,22,33,1,ddos
192.168.54.251,10.0.87.156,34001,22,6,6.471720679978946,73150,52,463,964,29,27,1,ransomware
192.168.75.16,10.0.16.63,6007,445,6,113.00741603794171,400,49,18,1221,27,18,1,mitm
192.168.241.243,10.0.76.181,40933,445,6,0.6814790150223448,3009,56,146,183,24,22,0,normal
192.168.18.227,10.0.85.109,43910,445,6,11.15522025245346,3137,44,16150,420,24,28,0,normal
192.168.245.187,10.0.17.168,65504,443,6,7.329478699438681,4716,66,1990,4455,24,28,0,normal
192.168.90.144,10.0.141.180,50053,3389,6,27.811800275584062,117358,41,393,6332,17,23,0,normal
192.168.6.185,10.0.58.224,22353,445,17,1.4650642739897266,13389,58,295,39,18,19,0,normal
192.168.108.235,10.0.165.242,58156,443,17,3.3452297029435325,14897,54,5066,272,16,24,0,normal
192.168.175.239,10.0.79.204,37758,445,17,1.3489460508081599,115376,50,1302,5390,24,21,0,normal
192.168.48.42,10.0.61.113,43861,80,6,4.874900476709814,1461,63,116,87,15,26,0,normal
192.168.76.188,10.0.121.207,9842,80,6,0.6131790516075163,650,50,377,844,17,23,1,xss
192.168.77.132,10.0.34.70,11942,443,17,0.6804915516634844,34369,49,92,90,25,24,0,normal
192.168.231.246,10.0.17.240,43442,445,6,0.3730137340848043,7876,58,274,185,26,17,0,normal
192.168.130.218,10.0.241.249,53000,443,6,5.914092093637462,2727,48,4316,2220,22,19,0,normal
192.168.59.155,10.0.20.201,2274,445,17,3.406810268223635,2640,59,3531,3847,24,26,0,normal
192.168.27.79,10.0.59.69,5782,80,6,4.808156478466215,1184,35,8589,8914,29,24,1,injection
192.168.72.7,10.0.215.161,38155,22,6,10.572279109567093,2435,51,1457,294536,31,26,0,normal
192.168.191.111,10.0.102.120,3187,445,17,6.74168924819066,2964,45,53,750,32,28,0,normal
192.168.119.174,10.0.206.145,43607,22,17,3.096909147018318,1644,46,90,831,21,27,0,normal
192.168.63.232,10.0.57.83,35645,3389,6,20.78833540110874,9052,44,2830,14201,20,29,0,normal
192.168.124.12,10.0.225.129,18161,80,6,3.0463845856658933,13267,47,1344,10429,28,31,0,normal
192.168.141.254,10.0.13.238,33127,3389,6,0.5964558986093651,963,52,107,3259,24,20,0,normal
192.168.43.17,10.0.155.198,22856,22,17,24.568505295770237,18128,40,552,507,17,22,0,normal
192.168.63.253,10.0.187.6,2892,22,6,0.11542576755236955,234,6,48999,4828,25,18,1,password
192.168.209.120,10.0.97.94,63527,8080,6,3.9912448649781345,8164,47,7066,337,25,30,0,normal
192.168.36.213,10.0.110.227,50357,80,1,1.8487682695460554,9022,44,21965,293,24,29,0,normal
192.168.8.69,10.0.151.138,51689,80,6,3.501384191543738,958,46,103,1908,19,24,1,xss
192.168.90.208,10.0.51.147,49360,8080,17,4.090298570666773,3343,40,30970,68719,20,25,1,backdoor
192.168.36.28,10.0.51.220,42886,443,1,1.3728151648841955,1868,54,387,621,24,16,0,normal
192.168.118.93,10.0.87.68,20752,443,6,4.069333619734004,1079,55,25448,1233,24,29,0,normal
192.168.175.76,10.0.84.211,39030,443,17,7.054187720490632,2983,47,2245,46,34,24,0,normal
192.168.101.158,10.0.42.219,29053,22,6,1.549705464323141,999,65,3854,179,23,32,0,normal
192.168.151.144,10.0.57.226,40881,80,17,2.4178857367854167,29116,46,4399,2269,27,35,0,normal
192.168.14.202,10.0.196.248,29207,445,17,1.561531840166791,44,51,1336,2857,30,17,0,normal
192.168.71.237,10.0.166.62,23809,8080,6,8.589564447986122,2277,38,3522,53140,25,27,0,normal
192.168.180.124,10.0.7.112,63970,445,17,6.4545983571563506,66,41,142,135,24,28,0,normal
192.168.125.37,10.0.253.199,19964,22,17,10.247334021733414,355,67,847,1444,26,33,0,normal
192.168.29.195,10.0.178.180,60507,8080,6,0.9319484596399894,940,42,5225,442,24,27,0,normal
192.168.143.228,10.0.26.154,56274,445,6,0.38213596435502867,43441,45,1363,1936,31,30,0,normal
192.168.175.174,10.0.246.19,6304,22,6,0.6356652649659499,29952,16,543,375,28,23,1,password
192.168.180.19,10.0.9.61,38036,22,6,0.8778321177864111,3447,39,1750,34,18,23,0,normal
192.168.205.106,10.0.20.106,3188,22,1,3.8080152028326193,3387,55,71,3957,22,22,0,normal
192.168.21.64,10.0.237.50,56777,8080,17,17.68715989975966,23741,58,8885,248,27,17,0,normal
192.168.165.27,10.0.208.246,28212,445,6,0.01,28644,1192,17,687,21,21,1,dos
192.168.55.244,10.0.81.150,48941,445,6,15.91130566646212,944,58,1043,1255,20,25,0,normal
192.168.29.148,10.0.141.140,64556,3389,6,0.19474788351418953,11447,50,5016,1041,18,21,0,normal
192.168.25.70,10.0.10.65,15112,22,6,13.077733610272364,440,53,1290,2,22,28,0,normal
192.168.63.164,10.0.224.158,19429,443,6,0.9992877309852645,1367,46,429,45,24,19,0,normal
192.168.130.150,10.0.8.149,3845,80,6,12.179153244902981,9783,46,9889,629,26,22,0,normal
192.168.224.16,10.0.22.18,56114,3389,6,0.01,799,734,276,109879,22,24,1,dos
192.168.146.197,10.0.194.176,23540,22,1,14.803703172384138,1465,15,31869,169,23,23,1,password
192.168.182.100,10.0.172.9,11497,8080,6,1.120709399384772,108,49,720,519,21,27,0,normal
192.168.30.45,10.0.195.54,47478,3389,6,1.8027985427555917,7344,53,671,16160,20,19,0,normal
192.168.19.215,10.0.26.213,43554,445,6,3.3759699798214937,64,1,4704,4484,26,27,1,scanning
192.168.34.141,10.0.94.220,39761,8080,1,2.395995945433742,576,60,589,2557,31,32,0,normal
192.168.171.62,10.0.100.26,60340,8080,17,5.505997702545072,44822,58,1328,1397,26,30,0,normal
192.168.118.221,10.0.34.8,13202,443,17,18.40609778092511,753,56,3437,24,24,21,0,normal
192.168.100.22,10.0.138.48,60612,22,6,4.662437099716937,13426,47,94,46,26,29,1,backdoor
192.168.180.180,10.0.183.107,39960,3389,6,6.391424155860964,64,1,3735,175,22,23,1,scanning
192.168.111.164,10.0.242.54,28042,22,6,0.4606052291926157,18668,53,37,493,37,31,0,normal
192.168.73.231,10.0.206.168,18121,22,6,4.941786644282819,1811,50,1068,12252,23,20,0,normal
192.168.243.147,10.0.119.143,15120,22,6,3.0243060373245805,1268,47,537,1169,28,34,0,normal
192.168.38.70,10.0.81.245,40995,8080,17,10.8482475481268,479,54,79,307,23,23,0,normal
192.168.116.239,10.0.146.96,4569,22,6,2.456839950153013,87,56,32302,625,29,24,0,normal
192.168.79.185,10.0.102.151,25822,3389,6,286.7581259234916,13967,60,1532,17136,21,24,1,mitm
192.168.148.9,10.0.62.46,1887,8080,17,1.2948493932780958,11549,35,297,1415,13,24,0,normal
192.168.32.132,10.0.87.99,17172,3389,6,1.5012876220074869,7738,46,1456,4167,23,25,0,normal
192.168.50.82,10.0.39.143,22033,8080,6,2.359005666320971,10,46,158517,416,25,24,0,normal
192.168.5.148,10.0.53.216,55483,80,6,1.8124845616784828,2091,56,149,23,21,22,0,normal
192.168.87.126,10.0.192.191,18833,80,6,1.4643363913991214,10499,42,4088,4056,16,25,0,normal
192.168.75.165,10.0.220.80,19712,80,17,0.2547231227460842,39069,47,176,2091,25,25,0,normal
192.168.22.186,10.0.16.104,1677,80,6,9.062250204776419,5419,37,2877,7593,24,32,0,normal
192.168.68.221,10.0.231.70,59527,8080,17,0.3323100139680405,4393,48,293,1297,27,25,0,normal
192.168.44.34,10.0.194.246,9153,22,17,10.918036772084871,766,51,790,138660,13,23,0,normal
192.168.77.42,10.0.141.108,27442,443,17,0.6703170366994904,6355,57,1504,166,22,24,0,normal
192.168.137.106,10.0.47.251,24142,445,6,0.33744360784627114,1856,64,15369,124,12,23,0,normal
192.168.95.135,10.0.9.191,1467,443,6,4.139164927518143,30591,50,57,759,33,19,1,ransomware
192.168.68.147,10.0.34.209,28065,80,6,3.4902136468881633,294,51,32837,607,37,19,0,normal
192.168.234.222,10.0.219.157,24867,22,6,3.378841055754729,449,48,23,742,32,27,0,normal
192.168.159.128,10.0.165.171,22077,3389,17,4.272502507057456,5709,53,2111,901,27,28,0,normal
192.168.163.185,10.0.86.115,31872,22,6,1.6917662659548873,185,54,1237,576,26,17,0,normal
192.168.85.189,10.0.64.152,38898,3389,17,5.437609180048134,64,1,843,368,25,22,1,scanning
192.168.159.83,10.0.199.34,38228,443,6,3.489815991967249,40766,53,1179,151,24,19,0,normal
192.168.95.181,10.0.176.12,53033,22,6,2.037912743700638,169,53,3113,3334,23,24,0,normal
192.168.32.66,10.0.151.207,43264,22,17,8.757907619359692,7321,46,2761,11890,30,25,0,normal
192.168.187.116,10.0.97.121,36831,445,6,6.50464178439252,64,1,765,797739,23,33,1,scanning
192.168.138.130,10.0.141.87,62163,443,17,2.501162497287126,1664,48,4476,2293,23,22,0,normal
192.168.194.60,10.0.102.96,29237,22,6,9.406816717582677,10345,46,692,10485,31,23,0,normal
192.168.216.17,10.0.173.114,62126,3389,17,12.644809961729448,88384,1381,1322,1692,28,16,1,ddos
